compiler,error_message,label
gcc,error: expected ';' before 'sum',syntax
gcc,error: 'f' undeclared (first use in this function),semantic
gcc,error: expected expression before '<' token,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before ')' token,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before 's',syntax
gcc,error: expected ';' before 'if',syntax
gcc,error: expected identifier before '(' token,lexical
gcc,error: passing argument 1 of 'scan_matrix' makes integer from pointer without a cast [-Wint-conversion],semantic
gcc,error: expected expression before '}' token,semantic
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'ch' undeclared (first use in this function),semantic
gcc,error: expected identifier or '(' before 'return',lexical
gcc,error: 'mat' undeclared (first use in this function),semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before ')' token,lexical
gcc,error: expected expression before '%' token,semantic
gcc,"error: expected ';', identifier or '(' before 'void'",syntax
gcc,error: unknown type name 'retutrn',semantic
gcc,error: invalid operands to binary & (have 'char *' and 'int'),semantic
gcc,error: expected expression before '.' token,lexical
gcc,error: expected expression before '<' token,semantic
gcc,error: conflicting types for 'volume'; have 'int',semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: invalid operands to binary * (have 'int *' and 'long long unsigned int'),semantic
gcc,error: expected ')' before 'a',semantic
gcc,error: expected ';' before 'else',syntax
gcc,error: invalid operands to binary & (have 'char *' and 'int'),semantic
gcc,"error: too many arguments to function 'getchar'; expected 0, have 1",semantic
gcc,error: 'day10' undeclared (first use in this function); did you mean 'day'?,semantic
gcc,"error: too many arguments to function 'something'; expected 2, have 3",semantic
gcc,error: expected identifier or '(' before '}' token,semantic
gcc,error: expected ';' before 'else',syntax
gcc,error: expected expression before 'char',lexical
gcc,error: expected expression before ';' token,lexical
gcc,error: invalid operands to binary & (have 'float *' and 'float'),semantic
gcc,"error: expected ';', identifier or '(' before 'int'",lexical
gcc,error: expected ')' before 'new',semantic
gcc,error: 'else' without a previous 'if',semantic
gcc,error: expected expression before '%' token,semantic
gcc,error: 'dist' undeclared (first use in this function),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected identifier or '(' before ';' token,semantic
gcc,error: implicit declaration of function 'strlen' [-Wimplicit-function-declaration],semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected identifier or '(' before '}' token,semantic
gcc,error: expected ';' before 'i',syntax
gcc,"error: expected ',' or ';' before 'int'",syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before 'else',semantic
gcc,error: expected identifier or '(' before ';' token,semantic
gcc,error: invalid suffix 'a' on integer constant,semantic
gcc,error: invalid operands to binary & (have 'char *' and 'int'),semantic
gcc,error: expected ';' before 'ret',syntax
gcc,error: implicit declaration of function 'strlen' [-Wimplicit-function-declaration],semantic
gcc,error: expected ')' before numeric constant,semantic
gcc,error: 'C' undeclared (first use in this function),semantic
gcc,"error: expected ';', identifier or '(' before 'int'",lexical
gcc,error: expected expression before ')' token,lexical
gcc,error: expected ')' before 'goodness',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: called object is not a function or function pointer,semantic
gcc,error: expected ';' before 'i',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'arrd' undeclared (first use in this function); did you mean 'arr'?,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before '||' token,semantic
gcc,error: incompatible types when assigning to type 'float' from type 'int (*)(void)',semantic
gcc,error: 'n' undeclared (first use in this function),semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: return type defaults to 'int' [-Wimplicit-int],syntax
gcc,error: 'a' undeclared (first use in this function),semantic
gcc,error: expected ';' before 'C',syntax
gcc,error: expected ';' before 'printf',syntax
gcc,error: expected ';' before '{' token,syntax
gcc,error: lvalue required as left operand of assignment,semantic
gcc,error: 'w' undeclared (first use in this function),semantic
gcc,error: 'i' undeclared (first use in this function),semantic
gcc,error: implicit declaration of function 'pow' [-Wimplicit-function-declaration],semantic
gcc,error: 'o' undeclared (first use in this function),semantic
gcc,error: lvalue required as decrement operand,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'if',syntax
gcc,error: expected ')' before 'x',semantic
gcc,error: 'la' undeclared (first use in this function); did you mean 'a'?,semantic
gcc,error: invalid use of void expression,semantic
gcc,error: subscripted value is neither array nor pointer nor vector,semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'r' undeclared (first use in this function),semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: 'a' undeclared (first use in this function),semantic
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before 'while',syntax
gcc,error: expected ';' before 'while',syntax
gcc,error: unknown type name 'start',semantic
gcc,error: expected ')' before numeric constant,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: invalid operands to binary & (have 'float *' and 'float'),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: passing argument 1 of 'gets' makes pointer from integer without a cast [-Wint-conversion],syntax
gcc,error: invalid operands to binary ^ (have 'double' and 'int'),semantic
gcc,error: expected expression before ')' token,semantic
gcc,"error: expected ',' or ';' before 'pi'",syntax
gcc,error: assignment to 'int *' from 'int' makes pointer from integer without a cast [-Wint-conversion],syntax
gcc,error: 'j' undeclared (first use in this function),semantic
gcc,error: expected '(' before 'A',lexical
gcc,error: expected expression before ';' token,semantic
gcc,error: stray '\' in program,semantic
gcc,error: expected '(' before '{' token,semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: expected ')' before 'n',semantic
gcc,"error: too few arguments to function 'putchar'; expected 1, have 0",semantic
gcc,error: expected expression before '<' token,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ')' before 'new',semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before 'else',syntax
gcc,error: expected ';' before 'rev',syntax
gcc,error: invalid operands to binary & (have 'char *' and 'float'),semantic
gcc,error: array type has incomplete element type 'char[]',semantic
gcc,error: stray '\' in program,semantic
gcc,error: called object 'P' is not a function or function pointer,semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before ')' token,semantic
gcc,error: expected identifier or '(' before numeric constant,lexical
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'for',syntax
gcc,"error: expected ',' or ';' before 'printf'",syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: invalid operands to binary ^ (have 'double' and 'int'),semantic
gcc,error: expected expression before ';' token,semantic
gcc,error: 'absp' undeclared (first use in this function); did you mean 'abs'?,semantic
gcc,error: expected ';' before 'while',syntax
gcc,error: implicit declaration of function 'whie' [-Wimplicit-function-declaration],syntax
gcc,error: 'matix' undeclared (first use in this function); did you mean 'matrix'?,semantic
gcc,error: expected ';' before 'if',syntax
gcc,error: array size missing in 'mat1',semantic
gcc,error: 'reselt' undeclared (first use in this function); did you mean 'result'?,semantic
gcc,"error: too few arguments to function 'loc_min'; expected 4, have 3",semantic
gcc,error: expected ')' before 'a',semantic
gcc,error: expected ';' before 'while',syntax
gcc,error: 'else' without a previous 'if',semantic
gcc,error: expected expression before ')' token,semantic
gcc,error: 'p' undeclared (first use in this function),semantic
gcc,error: expected ';' before '{' token,syntax
gcc,error: invalid operands to binary & (have 'int *' and 'int'),semantic
gcc,error: expected expression before '/' token,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before ')' token,semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: 'i' undeclared (first use in this function),semantic
gcc,error: 'k' undeclared (first use in this function),semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: passing argument 2 of 'check_arr' from incompatible pointer type [-Wincompatible-pointer-types],semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected expression before 'if',lexical
gcc,error: 'p2' undeclared (first use in this function); did you mean 'p1'?,semantic
gcc,error: expected ';' before 'reverse',syntax
gcc,error: invalid operands to binary & (have 'float *' and 'float'),semantic
